listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
32607821,1007053764687177940,2023-10-21,10084188,Eileen,"10 stars would not be enough of a rating for Charlotta’s place. The apartment was spotless, comfortable, inviting, quiet, and in a fantastic location. Communication with Charlotta was excellent and she was available to assist if needed.<br/>I give Charlotta‘s apartment the highest rating possible and thank her for hosting.",1
1018202879272258700,1124460387346622078,2024-03-31,451980429,Aaryaa,"I stayed at Josefin’s apartment over Easter and I could not have asked for a better stay! You get a very cosy bedroom with your private living and sitting area with a balcony. You also have a private toilet but the shower is shared with the host. The room was extremely clean, tidy and comfortable. Josefin was very accommodating with check-in and stayed up to welcome and have a chat when I got to the stay at 10:00 pm! The location is fantastic, with plenty great bakeries and coffee shops around the area. It’s also located between Djurgården and Gamla Stan so I could go home, recharge for a bit after lunch and continue my day in other parts of Stockholm. Overall it was a great accommodation and I would definitely stay here again!",1
20039225,1153488609653472954,2024-05-10,126260343,Klára,"Perfect location for a trip in Stockholm! Tommy and Zelda are perfect hosts, definitely recommend them!",1
2906312,404073718638364775,2021-07-11,73787001,Rui,Good place to stay; shops nearby - quaint area. Metro is actually 3 min walk door to door. Apartment could use more storage for clothes - possibly ask ahead of time.,1
47763232,873780872177192210,2023-04-20,198685172,Lotte,"I had a great stay in the apartment. The neighbourhood is great, lots of nice cafes and restaurants and easy access to the city centre. The building is beautiful and the apartment has everything you need. It is small, so I would recommend it for a solo traveller or a romantic couple. The bathroom is a bit outdated but functional. The apartment is very quiet, I didn't hear any neighbours or sounds from outside. I would definitely recommend staying here!",1
1271843,99403163,2016-09-04,14457197,Jon,Johanna and Andre were great hosts! Very accommodating and good people with whom you can have wonderful conversations. Thanks for a lovely weekend in your beautiful apartment! ,1
30251993,405567176162813096,2021-07-13,9133550,Amar,"Excellent location right in the gear of Stockholm, easy access to excellent restaurants and bars, with main shooing centre and tourist attractions 15-20 min walk away.<br/>The flat itself is perfect for a couple or single person needing a base to explore Stockholm from. Hedwig was very helpful and quick to respond with the few queries I had. Would definitely go back!",1
6370777,572287640,2019-12-02,260153252,Rosemary,Room in comfortable flat with nice host and super location.,1
6835834,221904551,2017-12-28,96302193,Florian,"Very nice accommodation with an easy self check-in. The communication were very good and the hosts are very friendly. The apartment is nearly 15k away from city center, but the metro station is easy to reach! I would recommend the apartment!",1
1075966756729648696,1169433167876697333,2024-06-01,103943284,Kate,"This is a lovely apartment in an excellent location in the old town. It an easy walk to the sites and right near lots of restaurants and life but it is super quiet. High quality furniture and stylish decor, it has everything you need for a brilliant stay. Five stars, highly recommend!",1
17740917,718635874,2020-12-27,197923305,Alicia,"The apartment is in a very good location and services such as water and coffee are free, which a plus. Also, the atmosphere in the hostel is great!",1
581243,600704825,2020-02-02,330159375,Beverley,Comfortable place and kind host,1
50700551,799076169366009657,2023-01-07,22054792,Darko,Nice appetment in the center of the town with a lot of restaurants and bars.,1
36925986,839732496836782388,2023-03-04,41730191,Louise,"Great apartment, good location, easy to correspond with host.  Recommend staying.",1
22580425,1044119818335471963,2023-12-11,546654117,Oskar,"Nice, a little bigger than expected.",1
21935654,583870882693489389,2022-03-16,126753188,Jason,Perfect location. Perfect place for one or couple. Easy communication with the host. Extremely comfortable bed. Best host you could wish for in making airbnb reservation. Thank you Fredrik.,1
2122036,191582277,2017-09-08,96912884,Caleb,"Tina's flat was conveniently located to everything we wanted to see. We walked everywhere and did not have to use transport other than to the airport. It is a good size and Tina was there to greet us and answer any questions we had, as well as make some recommendations given what we were interested in doing. Would definitely stay here again.",1
47755714,1136839750496170286,2024-04-17,204909604,Tuan Dat,"My stay at Paul and Sanna’s has been wonderful. The place is pretty quiet (which made me spend too much time napping) even though it’s very close to the main tourist attractions (about 7 mins to the Old Town by subway, but I usually just walked because the wall passes a very nice neighborhood from where you could get an amazing view of the entire city.) The bathroom is shared, but I never had to wait. Also, the apartment is sooo cute. Loved those roses on the porch (and the concrete cat too.) Paul and Sanna really made me feel at home. Highly recommend!!!",1
53294659,722994721408703042,2022-09-24,148777133,Arleen,"Convenient location to sights, shops and restaurants.",1
22234632,1196973630886961066,2024-07-09,95583443,Brittany,"This Airbnb was perfect for a stay in Stockholm. The location is great and the apartment is comfortable, clean, and cozy. We loved our stay there.",1
2729363,1033240987430187886,2023-11-26,41835220,Lars,It’s a great house overall. The many bedrooms and nice areas for spending time together did fit us particularly well. <br/>Would not think twice about booking this house again. <br/>Recommended.,1
43995278,637465755905424338,2022-05-29,432137203,Andrea,"The apartment is really nice and everything you need is provided. The surrounding is really beautiful, bakery, supermarket and restaurants really close. Nevertheless it is very quiet because the street is a dead end street. 5 minutes walk to the metrostation an 15 minutes to Gamla stan. Perfect",1
6666960,238847517,2018-02-27,54082886,Julien,"Tom's place is a wonderfully furnished, well equipped cute little 2 room Appartment I could only warmly recommend to anyone visiting Stockholm. It's perfectly located, such as everything is in a walking distance, even during the cold winter days.",1
1072247822434339274,1166561614940035889,2024-05-28,104818861,Alexandru,"[review from a young couple's perspective]<br/>Although we took a chance by booking a new listing without any reviews, Emre's place quickly became one of our personal top 3 we've ever visited. We found a hidden gem:<br/>- easy to get there, close to train station and conference center, quiet, very peaceful neighborhood;<br/>- the place was sparkling clean, had all amenities that we needed (plus great internet), furniture in great shape;<br/>- the rules and instructions are clear and are really about common sense;<br/>- Emre was probably THE most responsive host we've ever interacted with. Add friendly, proactive, helpful and flexible to my specific requirements to the picture.<br/>We hope we'll stay here again in the future. The overall experience was fantastic and we am thankful for having stayed here.",1
19441210,300895889,2018-08-03,22427594,Jose Luis,Staying at Andreas' place was great!,1
36723848,523316962,2019-09-03,3438377,Sana,"We were very impressed by our hosts Anders and Lotta, we were very impressed by our little apartment and we were very impressed by our first visit to Stockholm! Our hosts and stay arrangement were a BIG reason why we had such an amazing trip to Stockholm. Let’s start with the apartment in itself: super spacious, separate living room than the already huge bedroom, 1.5 bath plus the sauna!!! Huge TV is included, that we could hook to our Netflix for Netflix and chill time, which was much needed after a long day walking and exploring the beautiful city.  Our hosts were the KINDEST people! Very accommodating and hospitable. They did everything to make our stay comfortable and made sure we had everything we needed. Short walk to the train that is literally 3 stops away from Central station, but on the way to the station, you’ll find everything you need, cute little restaurants/pubs/bakeries, market where we picked up all kinds of goodies for cheap! :) oh and the beds were very comfortable which made for very restful nights of sleep. We literally were so sad to leave to go home, because we felt like this little apartment was our home away from home. Needless to say, we will be back because we absolutely loved this place and our hosts, and also because we have much more to explore in beautiful Stockholm. We couldn’t recommend this place enough, if you’re trying to decide, just pick this place and go! Thank you for everything Lotta and Anders! :)",1
26896182,438702198,2019-04-17,24348681,Ieva,"Great location in Gamlastan, old town, quaint and charming one bedroom apartment, Oliver is a good host. Highly recommended.",1
1486023,8632770,2013-11-09,9784726,Andrew,"My first bnb experience.  Clean quiet apartment. Amaniel was a great host and intelligent conversations were routine.  <br/><br/>If travelling back to Stockholm I won't hesitate to reconnect. <br/><br/>Parking thru day was easy,  but in the evening it was somewhat complicated. <br/><br/>The subway line is just a stones throw away and easily connects you to the downtown core. <br/><br/>Beautiful city to explore on foot. <br/><br/>A fond memory of Stockholm. ",1
1117171391212689656,1251358626393116029,2024-09-22,598961481,Sophia,This place was great! Loved the location and the check-in process was super easy!,1
6835834,63076570,2016-02-20,45230089,Alice,We had such a lovely time staying here! It is a bit of a way from the city centre but that didn't bother us! It was nice to escape to the peace and quiet after a long day exploring. Great place and perfect for exploring Stockholm :),1
47749343,676658854107213806,2022-07-22,97649212,Amy,"Three of us stayed here in March for a few days to visit family and it was absolutely perfect, so we booked for a week in July. No problems, great communication with Olof and beautiful apartment. Couldn’t ask for a better location either - right by the centre but on a very quiet street, you can’t hear any of the hustle and bustle. We love it so much we’re planning to book another stay!",1
14162081,501983652,2019-08-04,59477210,Carles,"The appartment si so nice. Very close to the metro and bus stops, and also close to the city center. Steffan give us a very warm wellcome and a lot of tips for our time in the city. Such a great exipience.",1
12635870,285300780,2018-07-03,25144817,Adam,"Fantastic apartment. Would definitely stay there again. The major tourist sites are a 15-20min walk or bus or subway ride but there are many, many restaurants, cafes, and interesting shops in the neighborhood and all along the walk to “downtown” so we never felt isolated. Highly recommended.",1
770968845013205804,970831743601083630,2023-09-01,118926609,Subhani,Great flat in a quiet location- easy to get to the metro and into central Stockholm- great for family close to swimming spot,1
242188,77323182,2016-05-31,42423023,Natalene,lovely and kind! lots of tips and incredible breakfast with interesting conversation and easy and considerate checkout. many thx!,1
769562347460528969,960045193039597919,2023-08-17,39865135,Megan,"I thoroughly enjoyed my stay at Tore’s place. It was quaint, well decorated, clean, and peaceful. As a solo traveler, it was exactly what I needed, and would work just fine for a couple too. As a young female, I felt safe at all times, even coming home in the evening. I loved the location in Sodermalm! It was far enough from the hustle and bustle, and touristy areas, but also central, and easily walkable to everything. There are excellent food options, and cute cafes nearby (lots of trendy vegan spot close). I would highly recommend Tore’s place, and for the price, you can’t beat it!",1
791201482744672203,1008499027583093527,2023-10-23,620769,Natasha,"Simply a great place to stay.  Well stocked little kitchenette, great amount of storage, comfy chair..... perfect place for a single person.  The wifi was good, and there were lots of little touches like plenty of pillows, candles, multiple towels, hair dryer, and even slippers!  They really thought of everything.  David was also very flexible with my check in & out times, I really appreciated it.",1
10092882,1086808028883520497,2024-02-08,334477707,Christopher,Great spot,1
17870989,1059308667288901522,2024-01-01,231773335,Wildan,"Love this place! Highly recommend to stay here especially when traveling with big luggage. The apartment is spacious, cozy, clean, and has elevator.",1
23484192,541063127917619922,2022-01-16,19430353,Maxime,"The apartment is really nice and recently renovated. It is quiet and the neighborhood is really great, perfect to visit the city. There are plenty of grocery stores and restaurants nearby. Tian is a great host and is very responsive. Only comment is that there is no space at all for us to unpack our luggages",1
39598914,744541561,2021-04-02,274984781,Kinga,Very comfortable place!,1
11353250,1081034735528676746,2024-01-31,459696826,Artemiy,Perfect for students,1
30807581,426571912698490561,2021-08-11,40400653,Maria,Great place to stay with everything you need. You also got lots of Space to do Yoga in the morning :) <br/>We can recommend it!,1
612723121938149827,878110721881069515,2023-04-26,10870501,Imran Muhammad,Good place with nice host. Definitely recommended!,1
695641163458243747,1097692199002527253,2024-02-23,9342851,Andrea,"Nice place, great location!",1
5955651,977367634017031861,2023-09-10,41459453,Meredith,Really lovely stay with Uffe.  The house and surrounding area is beautiful and peaceful but really well connected to the heart of the city.  Uffe's instructions were amazing and made our trip go so smoothly. Room was large and well furnished and we had the best night's sleep in an airb'n'b bed ever!,1
985367752608227368,1012886009176042771,2023-10-29,13932175,Luciana,Great place! <br/>Easy access and very responsive host.<br/>Place had everything we needed for a weekend in Stockholm.<br/>We didn’t cook in apartment and only used for sleep,1
18938160,632758870,2020-06-28,44722196,Audrey,"My stay at Amanda’s place was very good! It’s spotless, very convenient and perfectly located",1
10092882,136213127,2017-03-09,72388739,Greg,Had a great day at Alex and Olga's place in Stockholm. Was very close to the metro so was easy to get to/from airport. The place is also very modern.,1
665148083637290633,883172064830204534,2023-05-03,6262780,Jessie,"It was a great stay! Its perfect for one person - everything's comfortable, clean, and works nicely. The location is close to the subway, a grocery store, and several restaurants.  Highly recommend!",1
30807581,714042126,2020-12-07,12827285,Tim,"Great location less than five minutes walk from public transport, two supermarkets, a liquor store and a few nice places to eat and drink. Area is pretty peaceful and quiet. Very good value place for an extended stay.",1
31302872,708518773803985243,2022-09-04,292787890,Christiana,I guess taking out the trash is until you have checked out,0
20399072,774454521911770245,2022-12-04,375588277,Igor,"Great Stay, Thank for early check-in and comfortable apartment.",1
32493353,490389313286120916,2021-11-07,92398126,Robert,Great flat for two people over the weekend. Five minutes walk to Gullmarsplan. The flat is beautifully decorated with an open floor plan solution and a cozy terrace with seating.,1
902698292228877719,977338751043633271,2023-09-10,239811994,Garriga,"Place was really good, overall the experience was good although there are some things we did not like.<br/>First was the area, it was not the nicest place and kinda far from train and stockholm.<br/>You could hear everything that was happening on the next room.<br/>Finally we thought it would be great to have some more stuff in the kitchen and also if you go with your parter will be kinda bad to sleep since there is one double bed and two single sheets which makes it kinda hard when sleeping together.<br/>Besides that the place itself was nice",0
41656401,1128898026602012192,2024-04-06,499573309,Yancy,Warm n Cozy place with nice host,1
40878305,582578978,2019-12-27,53867350,Shadi,Great place for a good price. Highly recommended.,1
40035164,595474274370659312,2022-04-01,366587951,Mario,Amazing place. Edgar and Annalena are very kind people and great hosts.<br/>The kitchen is very big with all appliances needed for cooking with good oven. Washing machine and dryer are perfect. Interior design is very charming. Bed is very comfortable. Area is safe and quiet with friendly neighbors. Free parking as well. Everything you need is in reach quickly especially in Farsta Centrum.<br/>We stayed there with our dog for a month as a first long term stay in Sweden and we felt really at home. We will miss this apartment for sure.,1
23279126,723728641496771668,2022-09-25,16170441,Thelke,"The apartment is very well located in Gamla stan, Stockholm. Many sights, restaurants, bars and shops are within walking distance. The apartment is spacious with two-sized bedrooms offering enough space for up to 4 people. The kitchen is very big and well equipped. Communication with the host was very easy, as was the check-in. Overall, we had a great time and can definitely recommend the place.",1
52980065,636704831556364790,2022-05-28,451035822,Marke,Excellent location if you are traveling with kids in the summertime. The park and playground right next to the apartment was great. Easy access to subway. Quiet location/apartment and safe neighbourhood.,1
9525693,110304655,2016-10-25,48599051,Ivy,It was our first experience in Stockolm. And it was great. The flat is pefectltly located and really confortable. Our host was very nice,1
22143085,410553618,2019-02-10,12076428,James,Comfortable central apartment for work colleagues we would book again,1
4382134,25762256,2015-01-25,25892017,Joachim,"Super welcoming and friendly hosts! Great neighbourhood. Quiet, but centrally located. ",1
31347264,1012189717709099690,2023-10-28,410105462,Sergio,Everything perfect and comfortable! The apartment is near a metro and bus station!,1
51037962,999813839720061275,2023-10-11,6207189,Arry,"Hedvig's place in Slussen is very handy and very central. It is an excellent base to explore the old town (Gamla Stan), the trendy Sodermalm and Djurgarden. The apartment is light, airy and spacious enough for us, a family of three. We thoroughly enjoyed our stay and we would definitely recommend Hedvig's lovely place for anyone who wants to visit Stockholm.",1
40528768,1192689150954342182,2024-07-03,168254499,Dorene,Great stay. Easy walkable neighborhood. Close to the metro and cafes. Only suggestion is it was warm and since no AC the bedrooms could use fans. I travel with a small one so if you are a hot sleeper definitely bring your own fan.,1
299154,1162986418518156839,2024-05-23,279450109,Ihor,"The apartment is located near the center, so all the main attractions of Stockholm will be within walking distance. In addition, the Slussen metro station is nearby, allowing you to conveniently and relatively quickly reach even distant places such as Drottningholm Palace.<br/>There are many cafes, bars and restaurants near the apartment, and there is a Lidl supermarket nearby (there are others ones as well, but they are bit more expensive).<br/>Communication with Daniel is very pleasant. The apartment fully corresponds to the description and the price/quality ratio is optimal.<br/>I would be happy to stay with Daniel again on my next visit to Stockholm. I recommend!",1
15234949,153962900,2017-05-22,18884477,Emily,"Charlotte was an extremely good host through out our whole experience. She was always quick to reply, and very helpful on explaining instructions once we arrived in Stockholm. Sadly, we never met Charlotte, as she was also away at the time - but the keys were left at a near by shop and collecting them was no problem at all!<br/>The flat itself is what we expected and more, as described small and cosy, the terrace was lovely, and the flat itself was well cleaned and presented!  <br/>The area itself and lovely, airport bus around the corner, metro station 2 minute walk (if that), supermarket the same walk, and bars and restaurants around! Really close to the water too where the market is on at weekends. <br/>we hope to return to Stockholm in the near future, and we would defonatly check availability of charlottes flat, highly recommended!! ",1
36783661,709917977394930352,2022-09-06,357843325,Tyler,I stayed in a room with 5 other people that couldn't have been nicer!  The beds are a little small but a great value for the money.  The hostel is in a great location within walking distance to the old town as well.,1
20039225,1119435769132007030,2024-03-24,404623882,Annie,This is the spot to reserve if you want a comfortable stay! I'm grateful for my time spent here. Tommy and Zelda really enriched my experiences in Stockholm on my single trip. I had a great night's sleep and the house is really organized!  Tommy is a fantastic host and shows his guests such consideration. Thank you so much Tommy + Zelda for letting me stay in your home <3,1
665148083637290633,1014337725346660328,2023-10-31,54040365,Silvia,Great host and great location !<br/>The apartment has everything that you need for a short stay,1
557115385163380478,929554396025061792,2023-07-06,11078750,John,"Great location beside train station. Magnus is a great host - relaxed, great communication, and easy check-in.",1
6722790,1230337749863722489,2024-08-24,573056886,Marisa,Soheill was an amazing host and very responsive. I found his place matched the pictures quite nicely and was very cozy. <br/>I would recommend his place to anyone looking to stay. 10/10!,1
18052233,835344384462591263,2023-02-26,77295125,Dimitris,"We stayed for 2 months. Andreas was very responsive and friendly when we needed something. The apartment is quite big and spacious. Bedroom, living room and kitchen, all good. <br/>The neighbourhood was very quite. Not many things to do around but you are 8 mins walking to the green line metro station and from there 20 mins to go the very center of Stockholm. You have 1 supermarket next to the metro station and bigger ones 10 mins walking distance (from the apartment).<br/>The only negative point I can mention is the bathroom. The apartment is on the first floor and there was almost a constant smell from the sewers. It seems to be a building issue so there was not much that Andreas could do about it. Staying for short periods it's not something i'd worry about, but after 2 months was a ""pain point"" for us. <br/>All in all, it was a good choice for us. It would have been perfect if there was not the issue with the bathroom.",1
39273071,716524979561732304,2022-09-15,475573846,Fanny,"Fantastic location, easy check in and beautiful flat!",1
6639610,343082275,2018-10-30,1836334,Nicolas,"Perfect location, warm and cosy flat, what else !!",1
46769757,615722327261953730,2022-04-29,405743711,Ginevra,"Everything was absolutely better than pictures, the place look smaller on the picture, but it’s bigger than it looks like, the neighborhood is absolutely quiet and very clean, and you don’t have to worry about the neighbors",1
39273071,469991166980229515,2021-10-10,37570340,Lisanne,"We had a great stay in this apartment during the Stockholm Marathon weekend. The apartment looks great and the views and location are perfect. The communication with the host was good overall (quick and friendly) but in the weekend it took a bit longer to get a reply. The self-check-in system works great, which makes it easy to arrive at a time that suits you. I would definitely recommend this apartment!",1
26130891,1181090486990601319,2024-06-17,301800485,Rose,"I absolutely loved staying at Weihong's accommodation. My room was very cozy and spacious, and I had access to a fully equipped kitchen, shower, and toilet. The neighborhood is a villa area, and it was quiet and lovely. A couple of restaurants and a small grocery store were easily reachable from the accommodation on foot - around a 5-min walk. Bus stop to the nearest tbana stations (that will take you to central Stockholm) was also just a 5-min walk away.<br/>Weihong is a friendly, kind, and helpful host. I also adored her cat! I would definitely stay at her accommodation the next time I'm in Stockholm.",1
299154,661446604590337143,2022-07-01,466317566,Jonathan,"Nice, small apartment in Södermalm. We found it with ease thanks to Daniel’s detailed description. Checking in was absolutely effortless and everything was ready for us. Daniel describes everything so well that we had no problem whatsoever. He even has some chilled drinks in a fridge (for a little fee). But since we didn’t know that we has brought something for ourselves. If you want to spare that trouble, get it there.<br/>The apartment has a nice balcony, as you can see, and, even though the windows seem pretty thin, when they were closed we didn’t hear that much from the nightlife.<br/>All in all: If you wish to stay a night in the most beautiful city in the world, just stay here. It’s more<br/>central than most of the hotels and nicely situated.",1
6907743,85959652,2016-07-14,78072984,Greg,"Another lovely experience with Julia and Anne Marie.Very helpful with my ongoing travel plans,friendly and welcoming,and the room was exactly as advertised.Thank you Anne Marie and Julia",1
8573261,80015902,2016-06-15,59128148,Stephan,"The house is very spacious and decorated with lots of style.<br/>We spend here 3 days and Martin was very helpfull if we had any questions! If you like a quiet neighborhood, and still quickly in the city center, I would recommend this place!",1
27697401,505454898,2019-08-09,6455866,Ricardo,Wonderful place in a great location. Excellent host.,1
1131721501129501792,1227450396773358905,2024-08-20,509084261,Rashid,Really great host! Everything was great. Many thanks to Oscar for being kind and friendly🙂,1
50839781,1028858954941080235,2023-11-20,29596177,Adam,"Hedvig was very proactive in messaging and helping us with any questions. The accomodation was as advertised and clean. We would recommend staying staging a Hedvig’s to other travellers looking for a bit of space to unpack, do their washing and enjoy a peaceful stay.",1
51010951,1158597282668589269,2024-05-17,32220310,Jan,"Great location and surroundings, overall great choice in Stockholm.",1
21935654,737475620332554403,2022-10-14,143286716,Priyanjali,Had a great stay at Fredrick's little apartment. The location was great and it was easy to get to the city centre. The apartment is small but comfortable. Communicating with Fredrik was easy and he was quick to respond. would definitely recommend for a short stay in Stockholm.,1
32880579,477342656,2019-06-28,48568333,Andy,"Tidy apartment in good location with plenty of space, incredible value for money.",1
39273071,1140475635732946152,2024-04-22,117957594,Jordan,Brilliant location in the old town with great responsive hosts. Travel cot was provided for our baby. <br/>Very clean property with lots of space.,1
1185394003201856892,1207917308108839941,2024-07-24,15441449,Lou,Great location close to cool bars and restaurants. Being close to old town is also a bonus. Great communication with host. Apartment is chic and located in a beautiful heritage building.,1
1127484772520819226,1207145494528643691,2024-07-23,76558645,Vira,Really great area and such a nice apartment :) thank you,1
661510431362528586,939751587110826914,2023-07-20,525321389,José,"Everything right. A bit complicated to commute, but the place was impeccable",1
30807581,494043352504598188,2021-11-12,146431512,Martin,Clean and tidy. Windows are not opening though and a bit noisy air ventilation.,0
13203647,759296926253182311,2022-11-13,31071011,Jaya,"Brilliant base to explore Stockholm from. Although the apartment is part of Katarina’s flat, you feel like you have your own private space. Lovely location and beautifully decorated room.",1
6971533,517203143277770463,2021-12-14,177161024,Sylvia,"The Appartement is situated in Central Stockholm within a short walking distance to the public transport (Bus, Metro, Train) at Odenplan.<br/>The Appartement had a very nice Christmas decoration mixed French and Swedish Style. We liked it very much.<br/>The Communication with Nadine was very easy.",1
826201900527590906,1215110986575575351,2024-08-03,50212422,Shannon,"The location is wonderful and the hosts are very communicative and helpful. The place is clean, bright, Accommodating and fit all three of us very well. If we return to Sweden we would absolutely come again!",1
901141597022554993,950569328626620936,2023-08-04,182620367,Paulina,"Amazing host, awesome designed flat and perfect localisation! Highly recommended!",1
31190530,638248133252460977,2022-05-30,142259760,Ana,"I stayed 4 days in this room. The room is very nice, calm and clean. Just in front of the building you have the commuter rail station, and just in one station you have the Stockholm Central station. Also you have Lidl and other shops very close to the house. Edeysi is very, very nice! A very good quality/price. Highly recommend!",1
18861813,496112623,2019-07-27,117161506,Peter,What a great place. The house and garden are very beautiful. The subway to central Stockholm is a short walk and the neighborhood is nice for jogging and biking. The whole family Iiked this place which we can highly recommend.,1
3322916,163762236,2017-06-25,66627439,Eddy,Thank You again for everything !,1
17916548,592532217963020610,2022-03-28,445383157,Kirsty,"place is very central, clean and lovely to stay in. they were very accommodating and helpful and would definitely recommend",1
21245552,1286180969325619229,2024-11-09,54306114,Mags,Fias flat is a charming  and welcoming . It is handy for public transport as well as walks around the city. <br/>This is a perfect spot for peace and relaxation and we mean to revisit.,1
43410478,704153341,2020-10-26,149423033,Thomas,"Modern, chic and surprisingly spacious place fitted out to a high standard in an excellent location in the centre of Gamla Stan (Stockholm's old town) meaning nothing is more than a short walk away, with plenty of restaurants, bars and attractions right on the doorstep.",1
10048295,723712080614577073,2022-09-25,113053999,Ruben,Great stay!,1
759666179018569489,1089786407958963693,2024-02-12,112927455,Alex,Really nice flat in a great part of Stockholm :),1
728764956693257549,949874466372743321,2023-08-03,84492422,Guillem,"We stayed with our baby in Stina’s appartment. Everything was perfect and conditioned for her. In the neighborhood you can find whatever you need, either supermarkets or parks for the children. Also good connection by public transport to city center. So, a very quiet a confortable place to be the base point to visit Stockholm. Also, Stina was always available for any question we had.",1
1073960764386781422,1252094268550020259,2024-09-23,433703562,Sergiy,"A nice, comfortable, and cozy apartment in one of the most beautiful parts of Stockholm. It’s central yet very quiet at the same time. Vincenzo is a careful and responsive host, it was a pleasure to interact with him.",1
7211104,78036028,2016-06-05,68274934,Julian,"We had a great stay in Fanny's apartment. The room was clean and fits good for two and the bed is very comfy. <br/>Fanny is really nice and the communication couldn't have been better. She responded quickly and was helpful.<br/>The apartment was in a calm area, yet it only took us ~18 minutes to the city (Slussen).<br/>The only downside was, that the kitchen and the living room weren't super tidy, but it was okay for us.<br/>I would recommend Fanny's apartment nevertheless.",1
6381131,175897560,2017-07-30,120652600,Lara,"Great appartment, all spots, restaurants and shops within walking distance, nice and peaceful neighborhood ",1
833959661605616719,850635188526347796,2023-03-19,501764005,Hung Min,"Very kind, generous host. Providing everything we needed and even far beyond our expectation. Every place is perfectly clean and user friendly. And the price is very reasonable with such a high quality house. Wish we could stay longer!",1
45111366,1268801166385512070,2024-10-16,1280797,Dimitar,"The location was right next to my even, so I got what I was looking for. Quite spacious apartment. There is a restaurant in the area called DalaNisse - I strongly recommend that one - they served me food even though it was late and their kitchen had just closed.",1
8141428,504287468,2019-08-07,253777560,Lode,"Great stay in a great house with an amazing, buzzing city at your doorstep!",1
4274300,235900731,2018-02-18,15555469,Kristian,"Great place! Robert was very friendly, and gave good tips for places to go. The appartment was colorful, and a cosy place to live. Recommended!",1
10222510,80501836,2016-06-18,70553120,Alistair,"A lovely flat in a wonderful location, right in the centre of the old town. Everything was excellently prepared for guests (above and beyond what I had expected). <br/>Katie provided great information about Stockholm, and was very helpful throughout the booking process. Easy and flexible check in/out procedure as well.",1
49651917,920825534820559762,2023-06-24,77302630,Andreas,Noria and her boyfriend were very friendly and welcoming. They even offered medicine for my cold.,1
17916548,158147486,2017-06-05,84140176,Simon,"Mikaela and Ellinor were amazing hosts. They helped us with checking in, offered to take care of our luggage and suggested some great places to visit in Stockholm. The apartment was also centrally located and very well maintained.<br/>Thanks again for hosting us.",1
20909192,529078425,2019-09-14,209480252,Marinka,Great big appartment in a good neighbourhood. Everything's there  and the bed is very well.<br/>With a future stay in Stockholm I will book here again for sure.,1
51626872,845465364951986893,2023-03-12,470592995,Laura,"I spent a week in Nicol's studio and I really enjoyed my stay.  <br/>The apartment was very clean and exactly how I expected, I would book it again at any time. <br/>I particularly liked that it’s only a 10-15 minute walk to Gamla Stan or about 3 minutes from both bus and metro links. The communication went smoothly and Nicol was very nice and accommodating. All in all, I would definitely recommend the accommodation.",1
47741278,586809513312277561,2022-03-20,134197792,Klára,"It was great! Apartment was clean and cozy. Communication was great too. It is not in the centre, but we were at T-centralen in 10-15 minutes, so no problem. We recommend this place :)",1
609934241312000604,742572888248662920,2022-10-21,64385332,Hayley,"Nicol’s place was so lovely and clean, really well located, close to Gamla Stan and Södermalm, the lift was super helpful especially with luggage. We’d definitely recommend it to friends and family.",1
35059120,500488752383467268,2021-11-21,26360079,Cynthia,We had a perfect trip in Stockholm. Good location. The appartment was clean !,1
581243,7253293,2013-09-13,8143475,Evan,"Our stay was great! The place was very neat and clean, the location was excellent and Edwin clearly went out of his way to make us feel welcome in his home.",1
5955089,196818403,2017-09-24,53086303,Sarah,"Me and my husband spent a wonderfull time during our stay! Nils is a great host, always available to help. The house is great, located in a very calm and beatifull neighborhood, but you are also close to city center by metro. <br/>We will repeat the experience! ",1
51418747,1007154204093949654,2023-10-21,68596163,Marian,We had a wonderful stay at Ines' Airbnb. The place was very cozy and wonderfully designed in a lovely neighborhood. Everything was easy to get to and there were plenty of restaurants and stores in the local area if you needed anything. Ines was very responsive and was even flexible with our check-in time. Thank you!,1
668547166853708260,899152481229468912,2023-05-25,395366414,Ming Xun (Mason),"Good stay, loved the cleanliness",1
17916548,452909355,2019-05-14,116428703,Michel,"The appartment is very nice and very well located to visit Stockholm. The price is a bit high compared to other offers. If it was lower, it would be great",1
51037962,944796904382931881,2023-07-27,328624343,Kyungsuk,"It's a very nice apartment.<br/>If I visit Stockholm again, I would like to make a reservation here again.",1
39273071,582382504867533943,2022-03-14,7997246,Stefano,"Nice apartment in a cool area. Good communication, recommended! +++++",1
701274506533894149,1275311093981249945,2024-10-25,48098512,Lucy,"Alicia, is a wonderful host and her home is so nice! It’s a great place to stay if you’re visiting Stockholm!!",1
5955089,328447893,2018-09-26,54668598,Rubens,"Ulf is very attentive and responded promptly. The house is warm, clean and organized. The breakfast is wonderful. There are excellent bikes if you want. If I have to come back to Stockholm I would have no doubt on staying on Ulf’s house again.",1
19416179,792548556488732187,2022-12-29,285575354,Bethia,We had a lovely stay at Norah's. She was really friendly and helpful and kept the place very clean. Short walking distance to a supermarket and metro stop that quickly gets you into Stockholm city center. Highly recommended as an affordable place to stay when visiting Stockholm.,1
22303112,343640327,2018-11-01,27198812,Hatex Oy,Nice little apartment. Near to city.,1
